file_name,XMin,YMin,XMax,YMax,Marker 1 Intensity,Marker 2 Intensity,Marker 3 Intensity,Immuno Cells,Normal Cells,Cancer Cells
Halo_Synthetic_Example_2,5.1491603700238535,6.295033770041655,25.88418105789879,25.132087965590383,100.89714485857056,9.188861562561994,49.089873717417674,0,0,1
Halo_Synthetic_Example_2,4.198811011442709,4.064891750292751,24.450104964671432,25.121286600195667,101.89789498634084,10.06162293838474,51.86413343600575,0,1,0
Halo_Synthetic_Example_2,5.591716355600333,3.926665689909103,25.305920778117976,24.962290902398667,101.76221505273135,10.518302843380484,48.8922683193767,1,0,0
Halo_Synthetic_Example_2,4.510748213593491,7.408462940844139,24.470563228798962,23.696862603355225,98.47463213828205,12.223223047608695,50.06910673881651,0,0,1
Halo_Synthetic_Example_2,5.016081768942918,5.643135314922642,25.876274402701764,25.001146528874177,97.84225259442363,8.958762547751409,49.83628283364422,0,1,0
Halo_Synthetic_Example_2,4.697154138242642,4.959302776972387,23.97010986394471,24.52131725215951,98.84226432878506,9.227681601875894,49.79612004372031,0,1,0
Halo_Synthetic_Example_2,4.460547398005261,4.392026707958721,23.38517806009143,24.39379292070139,101.42050762812518,10.263100335988963,49.02420029554336,0,0,1
Halo_Synthetic_Example_2,4.314871815946961,6.672839550270251,24.95102491200131,25.857799184009423,98.67804045569831,12.01554901627545,50.1975882852699,0,0,1
Halo_Synthetic_Example_2,4.885435856172172,4.80995266731029,24.89172281080147,25.45583094517706,101.08631785058843,9.653989416383023,51.08755280114969,1,0,0
Halo_Synthetic_Example_2,2.8537367463523196,4.619698264213494,24.802181761395016,24.098849964033434,102.35711931324234,8.708066229362194,48.54670392660825,1,0,0
Halo_Synthetic_Example_2,4.441038145399396,4.78260883444121,24.035033776431266,24.15199679896254,99.22095961610249,11.331162675422545,51.36383845530304,1,0,0
Halo_Synthetic_Example_2,4.113409019174483,6.860047296006271,23.652671600094898,24.50610885753821,99.8256271169178,9.804472580145926,51.068032377437405,0,0,1
Halo_Synthetic_Example_2,4.677855445552389,4.408790714524303,24.91829378842313,23.25469073607419,99.36390966282508,10.727257710907706,49.76592798876808,0,1,0
Halo_Synthetic_Example_2,5.755283654738565,4.786140858618925,24.067016212445665,24.061894634772504,100.3176470111815,10.368803715018158,48.80766081531956,0,1,0
Halo_Synthetic_Example_2,6.396818216304741,5.199487650874848,24.239232743029063,25.96132629465995,100.81390723876846,9.718739288244233,49.611131128542524,1,0,0
Halo_Synthetic_Example_2,5.120122257342817,5.198866158381072,25.642337867980395,26.862715170885103,101.68390153202233,10.667859303039178,49.466059914404184,1,0,0
Halo_Synthetic_Example_2,5.028037841904376,6.079831898383436,25.13192943799033,25.175071012895526,99.55100914272526,10.360271557398745,51.4042611543984,1,0,0
Halo_Synthetic_Example_2,5.56169975697342,4.839847450653438,25.203435962755094,24.4215454893324,100.69970630822962,9.526887282398881,48.231113144385155,0,1,0
Halo_Synthetic_Example_2,5.020659003449222,3.3006387189079605,24.270754697216802,24.232634356795895,100.21769809478099,10.67075031986672,50.66648507453278,0,1,0
Halo_Synthetic_Example_2,6.809077125042807,5.557186637012278,24.06633079373389,23.952610205628346,100.61528789864131,9.279780350943934,49.89607612691317,0,1,0
Halo_Synthetic_Example_2,5.589141337885261,4.928472260274345,25.392658362693343,25.546706739929718,99.42606255757453,11.14314351528258,49.990290088521206,0,0,1
Halo_Synthetic_Example_2,4.924617844923673,4.425159503846127,26.96573299776434,24.647739539742417,98.38248676547605,9.672438212756585,49.130673786985575,0,0,1
Halo_Synthetic_Example_2,6.606164918740376,6.3617317442187895,25.551434373470908,25.792856039210506,99.62361949038733,9.908622094795062,49.81712959060581,0,1,0
Halo_Synthetic_Example_2,4.332697570537971,4.567203377345923,23.53332049382122,24.32130858249125,101.11773912404053,10.443148032355216,49.33917139846053,0,0,1
Halo_Synthetic_Example_2,6.580847555719902,5.785327263109083,24.66728199520285,25.846943776314212,100.36608741641597,11.397904603638317,50.29423209054939,1,0,0
Halo_Synthetic_Example_2,4.2724574773373005,4.4890582615254475,24.931573738598704,25.592829443841477,99.99771212359234,8.216514931299255,49.08987176502156,0,0,1
Halo_Synthetic_Example_2,5.266321346056553,5.929577599007951,24.969307633692875,25.00453147331432,100.6897521764778,11.468869065875081,49.984923468572006,0,1,0
Halo_Synthetic_Example_2,6.335963333365453,4.017485883642323,25.17675930890797,24.502370957672323,100.21400805585863,10.132530462420043,50.99155454933821,0,0,1
Halo_Synthetic_Example_2,5.932754239801581,4.46219646281722,24.544418276559483,25.529191873832644,99.97058228279165,10.608690412342373,50.58780520398386,1,0,0
Halo_Synthetic_Example_2,5.561882794992746,5.821718996703412,27.496757526348237,24.419645764794133,99.15727710545784,9.183246439012173,49.837726461938196,1,0,0
Halo_Synthetic_Example_2,4.172238284000807,6.242336387048575,26.406526347984034,23.775569642568243,99.47414307954917,10.209657219492934,48.51801724467501,0,1,0
Halo_Synthetic_Example_2,4.702543141083469,5.267135782098494,25.518004185672424,25.56375996770461,99.52947205712813,10.47846761193891,49.602866494164275,1,0,0
Halo_Synthetic_Example_2,5.794364958299106,4.560389940710812,25.510706733292338,24.347173999694643,99.64966912644552,10.21127701599412,49.96183816541952,0,0,1
Halo_Synthetic_Example_2,3.0033209126246887,6.060326016126506,25.15990595341169,25.015187683021875,100.21168411635949,10.706579596248867,50.12859598449702,1,0,0
Halo_Synthetic_Example_2,6.385448708881778,4.9466349669289755,25.526367182644695,24.310229181486413,98.68031585559278,10.05759456808636,50.474890459794636,0,1,0
Halo_Synthetic_Example_2,5.646161192838471,3.2719784632876614,24.88437545666786,24.26555556891085,100.68281840699267,8.801385442246424,49.843936657392355,0,0,1
Halo_Synthetic_Example_2,6.609657393334388,4.094647035838794,26.574094551526127,26.103486363608273,100.93115979687188,9.882098115473998,49.204395921373695,1,0,0
Halo_Synthetic_Example_2,5.154501205435517,5.75030399747312,23.920798802918377,27.105872991385823,100.85149831651879,10.466140753955425,49.87121611530313,1,0,0
Halo_Synthetic_Example_2,3.9873807223200117,4.882717853946837,25.174941280530327,24.127073765208085,100.89987347993983,10.597272077013281,49.75675275801497,0,1,0
Halo_Synthetic_Example_2,5.1772197508155875,4.917418661200636,25.308412263207188,26.66640864123721,100.29860354600983,7.381535112248299,49.527100833003914,0,1,0
Halo_Synthetic_Example_2,5.116768909777316,5.71142698006057,25.552979643969895,25.965029261058504,101.6467449857805,11.986658336105242,50.59203140591993,0,1,0
Halo_Synthetic_Example_2,5.140467919113299,5.140428095626756,23.8228209818259,25.40343979904367,99.77146061914729,10.17207870602261,49.04861679375873,1,0,0
Halo_Synthetic_Example_2,5.261682578647289,4.467702521020504,24.151082681576106,25.747924235879854,97.81085797224766,9.96286120909569,50.51294921698801,0,1,0
Halo_Synthetic_Example_2,5.8755203090229005,4.121654324361285,26.19173732594048,25.944295303556203,100.62689637762873,8.37271173057154,52.638089355046944,1,0,0
Halo_Synthetic_Example_2,4.536133781369976,4.182799572401378,23.05512857182153,25.624878271203038,100.22685260321072,9.99349036366532,48.365530860341615,1,0,0
Halo_Synthetic_Example_2,4.63790354138783,5.151728127824742,24.61321443841538,25.64591215518769,98.58558130154483,9.35462789566049,50.01422240638722,0,0,1
Halo_Synthetic_Example_2,4.93038958746114,4.91551148092315,24.74279241138894,26.301730318060088,100.45554423047052,11.968388032888624,52.704778076956195,0,0,1
Halo_Synthetic_Example_2,3.497341009946253,4.288457796033659,23.553489943288156,24.498565856230247,100.21807015939318,8.619282145980833,49.70138820492266,1,0,0
Halo_Synthetic_Example_2,5.314562130274825,4.719418761511996,24.631711035405036,24.267668391845763,99.23102462452178,8.887547933763132,50.23679580969529,1,0,0
Halo_Synthetic_Example_2,5.033837817250336,4.75135528153341,23.061085847114033,25.057219702235823,98.88320248348484,10.342352907184367,50.7343423630753,0,0,1
Halo_Synthetic_Example_2,5.856461749393337,5.1693015473314246,26.042771660180822,24.839015651836768,98.26252690119404,10.392104637870125,49.339443950863995,0,1,0
Halo_Synthetic_Example_2,5.307785853532686,5.854266950138265,23.458778384714762,24.990749599178653,98.36532964537884,10.154927374729727,48.42175841274546,1,0,0
Halo_Synthetic_Example_2,5.932220685727984,4.686939773346213,23.40982660661765,25.55501447907894,98.76136084358184,11.281815199284422,50.62365358415351,0,1,0
Halo_Synthetic_Example_2,4.669810863331023,5.590253864143912,25.72645161751062,26.017418270661842,100.61728850468617,8.952680622894963,50.840560316506924,1,0,0
Halo_Synthetic_Example_2,4.120130664812667,4.48465328666288,24.625312475995315,26.804775629386572,100.19496118162552,12.091719959641617,49.89043700512957,0,0,1
Halo_Synthetic_Example_2,4.873108898554593,7.519751654657657,24.189340623211688,24.703869993246308,98.95933229889819,10.432750851019247,50.68526433655707,1,0,0
Halo_Synthetic_Example_2,5.853623036661999,3.921392106927393,25.005872315259577,23.424476291233994,99.69745690275636,10.703972489957447,47.96777792432466,1,0,0
Halo_Synthetic_Example_2,4.789038431077872,3.294103731565696,24.031281500650316,22.844019527005702,98.39938244550959,10.159882639746929,49.02833898475337,0,0,1
Halo_Synthetic_Example_2,6.133643245435684,4.2898422781986625,25.073485704996656,25.690454701862233,98.85521938760753,10.717454331631947,50.40280330630442,0,0,1
Halo_Synthetic_Example_2,3.947875690191462,4.108612439806349,25.316529926349705,24.400656340283284,100.79837662749266,10.636110339682629,48.64949949174056,0,1,0
Halo_Synthetic_Example_2,5.0593517863220345,3.232765686721609,24.536616185800707,25.522427431179747,99.78606278315827,10.57158976465713,49.987582751129835,0,0,1
Halo_Synthetic_Example_2,4.499425809379055,6.101965977399008,26.285564697930834,26.211975115020667,100.1162332325738,9.796404408134588,50.99646224462334,0,0,1
Halo_Synthetic_Example_2,5.969554991506333,6.7313695440103185,25.77194081604778,26.32405805921809,99.87933883506894,9.330030478036754,50.21005489236879,1,0,0
Halo_Synthetic_Example_2,6.395494684303505,3.598282608193607,24.527009114022142,26.04906172376813,99.18114108984969,10.607842693960784,49.127347366363715,1,0,0
Halo_Synthetic_Example_2,5.563194454358914,6.427229908680456,25.19959786340876,25.168082351250803,100.48268131433075,11.568381245568897,51.503939560719154,0,1,0
Halo_Synthetic_Example_2,6.313316946670383,6.892121193222028,24.972919046493164,25.213436156424137,99.53387045128072,8.963734261889043,51.005223489387184,1,0,0
Halo_Synthetic_Example_2,4.182796409060936,4.954102851216109,25.038064809946885,24.332860114999058,99.99211328023416,12.225780660335241,49.97876258454228,1,0,0
Halo_Synthetic_Example_2,3.781694278548714,5.7416849778405865,24.56804511351078,25.793189959321996,99.81005114517396,9.42867763132936,51.677297760930294,0,0,1
Halo_Synthetic_Example_2,5.421106766843853,3.359455629944511,24.73040673364009,24.938397897076452,100.03099104996795,9.581944654778004,50.28570993716257,1,0,0
Halo_Synthetic_Example_2,5.132195887212314,2.7968177713471185,24.223511883038466,25.020475704004813,100.96724669998981,10.208771656005384,51.08184982946992,0,0,1
Halo_Synthetic_Example_2,3.251345481740895,3.0977992838993815,25.544220687694988,25.73875133789533,99.76394489862054,9.658133847369879,48.687570504786834,0,0,1
Halo_Synthetic_Example_2,5.1446702748821345,3.6501545408313243,24.399453752827064,23.766899115886968,99.45795925781832,10.16063779694429,51.712019807653505,1,0,0
Halo_Synthetic_Example_2,5.297384258448002,4.653085709099653,25.891726748637385,25.62343768163932,99.43164945144967,9.128369365052098,48.29673538581951,0,0,1
Halo_Synthetic_Example_2,4.654798050717094,3.48521667216775,23.80097939304199,27.00141377262984,98.48570400053156,9.98287927275111,50.14211535527677,0,0,1
Halo_Synthetic_Example_2,6.408755540209454,5.978526901502385,24.44798682238355,27.332187873809712,98.9538236157469,11.272938733423302,47.13548289346151,0,1,0
Halo_Synthetic_Example_2,4.970245488497024,5.031433161287513,26.91789361947838,25.112168936182325,99.2732864241829,9.51068982406598,48.42030551144808,0,1,0
Halo_Synthetic_Example_2,4.634509700542966,3.4195681769114543,24.037798345586744,24.928352652032725,97.90919231618962,9.16053603142093,50.0672204060638,1,0,0
Halo_Synthetic_Example_2,4.493655734535088,6.082902116022979,24.69081400722218,25.126154495354278,102.73956269586101,10.844699545812146,49.03464491751415,1,0,0
Halo_Synthetic_Example_2,2.399804212209315,5.364095212229816,24.870634567238497,25.38282505670204,100.38991835032323,9.684204409628748,50.39025516138442,0,0,1
Halo_Synthetic_Example_2,4.390667688338737,5.790191473750906,24.74263020121516,24.923039245461492,100.10844860561231,8.357216446689371,50.291718106685586,1,0,0
Halo_Synthetic_Example_2,5.57849606299946,5.486807214852926,24.374496370189025,24.75615811163948,97.48996218194382,12.237912154626613,50.413143863360084,0,1,0
Halo_Synthetic_Example_2,5.065413241627266,3.0302178095219627,25.29404350949604,25.819756321138467,99.38433492592284,12.826212557322712,50.90232375784337,0,0,1
Halo_Synthetic_Example_2,5.442147909787516,5.652510649049705,26.259650736471368,23.647935190889587,98.41034067940612,10.264984475430795,50.23009964809775,1,0,0
Halo_Synthetic_Example_2,4.630395490220923,5.083254211847677,25.094314643034128,24.625842554297456,101.72147267030795,11.18558149382712,49.450563391639875,0,0,1
Halo_Synthetic_Example_2,5.139910620571452,5.879751804544099,24.935071586361044,25.692339432826568,100.08874974246781,10.814357398483507,49.60833893644588,0,1,0
Halo_Synthetic_Example_2,5.277538943082281,5.676585708147625,24.20852828973649,25.30836873393206,98.81892573563904,8.091588935113773,50.32450205639304,0,0,1
Halo_Synthetic_Example_2,4.673137021936631,3.541413494095506,23.89965216139229,24.29390541644603,100.75004139650659,13.264638256484261,49.88221313433246,1,0,0
Halo_Synthetic_Example_2,5.065652448784779,6.303808045240883,23.534581608291663,23.92146048147013,101.18028936006687,8.879224993858529,50.89299032633898,1,0,0
Halo_Synthetic_Example_2,5.391671042987289,7.462907098369009,26.482437103463056,25.458196735210556,100.3635465088524,10.158176283923213,51.104797910917846,0,1,0
Halo_Synthetic_Example_2,8.244674596967211,3.714843574215633,25.72614882724505,23.6197886936284,99.67544315463043,10.222037202223675,49.055790700765364,0,0,1
Halo_Synthetic_Example_2,6.177567322254834,5.999198534478843,25.32733856239335,26.885096604633485,101.26229493508485,9.015382344174625,50.92749002898951,1,0,0
Halo_Synthetic_Example_2,4.588164166428683,3.7868249995436134,24.87207088484391,24.71299314920804,100.35119111337087,10.362023053790054,49.811315404088226,0,1,0
Halo_Synthetic_Example_2,4.974664966457367,4.2635953943662175,25.339294128092153,24.503090510893486,98.82705224009833,10.267427913956023,49.719583160822296,0,1,0
Halo_Synthetic_Example_2,4.998276666508475,3.6775120059784996,25.436049216070156,24.833489845027195,100.8787347375955,10.82679873490859,50.037506235955505,1,0,0
Halo_Synthetic_Example_2,4.2425983022628655,4.219287005532038,24.73921047609848,24.740486928287506,99.32518594826095,9.630346908836238,49.76387494775755,0,0,1
Halo_Synthetic_Example_2,6.128530704481146,5.332819566108394,24.963861704326018,24.918188712996002,100.37600701215501,9.406764180264922,47.5941407460211,1,0,0
Halo_Synthetic_Example_2,3.8380347832545967,5.5328417507144145,27.53220995315387,25.506299493679876,97.92770715949459,8.4843742835628,50.4668552460007,0,0,1
Halo_Synthetic_Example_2,5.962812754717589,5.045346552910077,25.644686954005564,24.635016868102117,100.9512991813525,10.48330577931518,48.170672028103226,0,1,0
Halo_Synthetic_Example_2,5.9645737828178,6.429367843087996,23.90290667036249,25.61246523068361,99.42130095319386,10.849697628497745,48.34502242109116,0,1,0
Halo_Synthetic_Example_2,5.167244006321886,5.126726538880682,27.051961458356214,25.4812295848983,97.94112884095395,10.388700632226849,50.62486837495166,1,0,0
Halo_Synthetic_Example_2,5.746211295308057,2.9208178880552977,24.489561395226062,24.077889776445353,101.30517030247886,9.538782568499236,49.53183823216822,1,0,0
Halo_Synthetic_Example_2,4.380027786565703,6.223566342570604,25.059007641603625,27.49425102762018,99.81096036300522,10.7072270421774,48.74926087434964,0,0,1
Halo_Synthetic_Example_2,2.8206114159927784,5.1172347694180385,25.516785052524593,26.948130429249268,99.14450406763763,9.342644877064947,49.10776199787696,0,0,1
Halo_Synthetic_Example_2,5.820851576813086,4.084269868349946,23.53904841832901,23.801640100988468,100.92973171341704,9.997175988938722,51.45630408942406,1,0,0
Halo_Synthetic_Example_2,4.90682954738118,4.633972509168369,24.408632800970448,24.827787059200396,101.25251271339802,9.825114295566733,51.236242539219376,0,1,0
Halo_Synthetic_Example_2,4.809561823324197,4.862740460562627,24.440735912077155,23.250865535498804,100.03316669437051,9.961778755547222,50.826789333620816,0,0,1
Halo_Synthetic_Example_2,5.280507662087299,7.672157415971427,25.27955450834599,23.925753906911304,99.38251124889308,9.959428313300304,50.44537194195658,1,0,0
Halo_Synthetic_Example_2,6.051074597265034,4.612326590289931,25.13898764682062,25.28107040840621,99.75088366378601,8.19823927201892,51.223104955846914,0,1,0
Halo_Synthetic_Example_2,4.9547352809210965,4.3898461885648,25.188076250255627,25.615756219700195,99.92215144407486,9.681142154894758,48.92379016677386,1,0,0
Halo_Synthetic_Example_2,5.682244593876885,4.894059694905273,24.081627221956044,24.33633756816689,99.81680475220077,9.898926031964207,50.76338076619052,0,1,0
Halo_Synthetic_Example_2,3.3713343415552037,5.233644887355257,25.83400195132486,25.0333082382236,99.18308340208587,11.533656038861272,48.74163691029122,0,1,0
Halo_Synthetic_Example_2,4.483094425371566,3.9142331221064603,23.64261321160747,24.197301277129323,100.15968723110645,10.281583380460988,50.43495581126494,0,1,0
Halo_Synthetic_Example_2,4.794973364956138,4.841766255014587,24.33963009060379,25.016556647908562,100.07788072068364,11.256642582011063,50.83030204493307,0,1,0
Halo_Synthetic_Example_2,4.307226010436499,5.857646354442933,24.123586539098262,26.462472779558137,99.15971748725899,9.490156250515058,48.91352223469632,0,1,0
Halo_Synthetic_Example_2,4.337725675404024,5.200576555636994,24.808436233478762,24.927375066892616,101.58960038448974,9.037627209842057,51.976723186929284,0,0,1
Halo_Synthetic_Example_2,5.9023110027275205,4.699949745166037,23.360871572357077,25.381904527506638,99.7278874305671,10.522653183985488,49.59554668268891,0,1,0
Halo_Synthetic_Example_2,3.893576472747317,4.110913964436801,25.886473276807983,24.151265456781026,100.32319749844362,11.314715522444352,50.049634472268316,1,0,0
Halo_Synthetic_Example_2,6.075268129872279,5.739514030543533,23.363682067483527,25.09183688262864,99.7939767484324,9.594256383717113,49.070578965214175,1,0,0
Halo_Synthetic_Example_2,3.4048427625792623,4.5990352261054905,25.797236323207514,25.95815788089036,99.69783341685292,10.07003100695804,49.548424077097145,0,1,0
Halo_Synthetic_Example_2,3.9105754538007975,3.487920429734042,25.009231766582975,24.592569441997917,98.3660048455837,8.791124872841166,50.601691633995365,0,0,1
Halo_Synthetic_Example_2,5.763069190773685,4.650490959393475,24.219501556564758,25.624640775267586,97.58538163632738,8.418207722878392,49.86092946111056,1,0,0
Halo_Synthetic_Example_2,4.7179268070264735,4.438316788820113,26.051753718280487,24.553653803982733,99.78431453056962,9.492877257719524,49.67292592107174,0,1,0
Halo_Synthetic_Example_2,2.753115273053425,5.5460302775099475,26.019981508491682,26.901487364533015,100.20278152761064,11.220408685225967,50.79172662398934,1,0,0
Halo_Synthetic_Example_2,4.456682962260584,5.9248394340753965,25.481267996490942,25.6511434648512,100.14157077933982,10.012216185901556,48.46949242367215,1,0,0
Halo_Synthetic_Example_2,4.262319800399136,4.718135667265976,24.55911194261296,25.091918017938095,99.68366717410929,9.433969356820878,49.08002278504562,0,0,1
Halo_Synthetic_Example_2,4.780267431570245,5.020122216624008,26.035282120726354,23.273694954144837,100.68574230876064,7.901417201306708,49.58149924068291,0,0,1
Halo_Synthetic_Example_2,4.236231088891066,6.135982725493188,25.34022412332868,24.277673716779454,101.40426566654112,9.348268684575809,51.63891797387638,0,1,0
Halo_Synthetic_Example_2,6.027216609565456,3.8562735278504445,24.991722014409618,25.33786950710906,98.23802315591116,9.221391612246066,49.95947220756388,1,0,0
Halo_Synthetic_Example_2,4.5459514965944745,4.964581446415175,24.09580230339094,25.098992950788833,99.31178275104058,9.737296337756495,51.35542815179473,0,1,0
Halo_Synthetic_Example_2,6.642501446835765,5.506039030456093,26.75037745132903,24.43033391706188,100.87257990438933,9.739993381449104,48.266504291105136,0,1,0
Halo_Synthetic_Example_2,5.033742688889623,4.745323376860874,25.158176420868312,24.768254094116656,100.69724536515582,10.31461770670749,51.23926664840017,1,0,0
Halo_Synthetic_Example_2,3.9188704746936356,4.827007001309487,23.051701258849103,25.281544862790508,101.27476168571334,10.43365660617824,49.38628912878929,0,0,1
Halo_Synthetic_Example_2,5.845791740734167,3.429465111018332,25.74059769671176,25.714520976875846,98.92829768091286,9.444020096473942,51.07305258332201,0,0,1
Halo_Synthetic_Example_2,4.618115027123573,6.214286178685515,25.632206097503406,23.99421347975834,100.00651391028347,10.005313810005688,51.4300156659038,0,1,0
Halo_Synthetic_Example_2,4.061734936482705,4.710573380685278,25.52666778228961,25.018897821568874,99.3980087143002,10.714272033770166,49.50076548347037,1,0,0
Halo_Synthetic_Example_2,7.606864638840072,5.112925859941487,25.08339605130734,24.01865889913385,99.43773211617601,9.715736902922643,48.77038039907694,1,0,0
Halo_Synthetic_Example_2,4.376864496368569,4.69613128306841,26.19258840722728,24.384990848719315,101.51974110104331,11.30646977917067,48.52050082641907,0,0,1
Halo_Synthetic_Example_2,4.73538897028098,5.634999062266054,23.957992338443844,24.866247390674822,98.8237240079012,10.270364244479762,50.428634874922736,0,1,0
Halo_Synthetic_Example_2,6.704681111011665,2.5096454785351296,25.542957291433357,24.323969015876425,98.93228897139491,9.92469888425696,49.91254088561032,0,0,1
Halo_Synthetic_Example_2,5.676580016070421,4.456051176990305,26.169951965805303,26.092285964804802,100.49951881405968,9.847226226925711,49.74803049665828,0,0,1
Halo_Synthetic_Example_2,4.318513971585732,3.005634195165018,24.252223032369272,23.423610423041477,101.33772577347126,8.354177116566404,48.1075983241871,1,0,0
Halo_Synthetic_Example_2,4.188552328016352,4.712089930913116,23.82611775824717,25.267543021081153,100.51988197211767,8.910455930538726,48.3544941717817,0,1,0
Halo_Synthetic_Example_2,4.914112898988758,4.806957650999239,25.161981277461656,25.778501025105435,100.53851885407974,9.772817676763255,49.09634787439874,0,1,0
Halo_Synthetic_Example_2,6.4994469293820565,3.8979381221722162,24.808420816475593,24.759986462851295,100.84620937553909,8.398526433474895,49.50625644462129,0,0,1
Halo_Synthetic_Example_2,5.949503584601786,4.635759009311227,26.364067389698814,24.679585401753815,98.64611286332116,9.581760647115287,50.21035275646971,0,0,1
Halo_Synthetic_Example_2,2.805860431946492,5.261198332676963,22.877204627273038,25.957038536759377,98.85884125241128,9.378089082682644,48.72614852225828,0,0,1
Halo_Synthetic_Example_2,5.918502934398729,4.008149303654905,26.216348459209936,26.23122548827455,99.0633028820699,10.525055147422712,50.62545662594222,0,0,1
Halo_Synthetic_Example_2,5.68881510227858,4.39488062188088,26.496391548865937,26.36583050885501,99.0467345972951,10.919472377393594,50.94206634680921,0,0,1
Halo_Synthetic_Example_2,4.937841089235605,5.736456053274375,26.78020271093408,24.928767855829083,100.37148866083638,8.599573133881204,49.65323987627015,0,1,0
Halo_Synthetic_Example_2,2.5959186733981925,5.4683127128846705,25.39645709193095,23.745000984360587,100.86018689303279,9.41706502452377,51.05406584574063,1,0,0
Halo_Synthetic_Example_2,4.244442194022999,5.403772738589154,23.640576276556324,24.482207206557657,98.63322773205356,10.600472177869296,51.807558324452124,1,0,0
Halo_Synthetic_Example_2,4.768531593560725,4.403454217387074,23.68459495316977,24.52800146577927,99.82455109513232,8.07402092598554,49.63081355917108,1,0,0
Halo_Synthetic_Example_2,4.215877484182084,5.597772312467805,25.90419262960019,25.15866556680191,100.08376127980999,10.198526305088848,48.494801471903514,1,0,0
Halo_Synthetic_Example_2,5.008379817037183,6.781090235183417,24.720551307059402,25.389000119024477,100.78507124883582,10.44729796141242,51.44042918631021,1,0,0
Halo_Synthetic_Example_2,4.820451304659737,4.505822852610809,25.7763737247288,24.708393368592468,98.41985516886908,11.049846012140147,48.586258379447116,1,0,0
Halo_Synthetic_Example_2,2.2748745000960007,5.276786944215137,25.094425672314415,22.941208662134468,99.39885155409225,6.885892864174355,49.915895401427775,1,0,0
Halo_Synthetic_Example_2,6.372080020004621,4.063117296741518,23.63384662029019,23.72912048743488,98.19682340085777,8.884361498024605,49.83683122402768,1,0,0
Halo_Synthetic_Example_2,4.351455660015874,6.327239741407535,25.76557652504397,25.758509685257177,101.40101230906097,11.496817458747854,49.11864518620939,1,0,0
Halo_Synthetic_Example_2,5.671340209681594,4.510870631091527,25.11001803997157,25.585875198099874,101.36279107628674,11.70899825237536,49.73320678694261,0,0,1
Halo_Synthetic_Example_2,7.247140937351899,5.922262943388947,24.785997894577395,22.749217211099758,98.86011488689685,10.621409781443488,49.02422449941459,0,0,1
Halo_Synthetic_Example_2,5.036630095752091,4.120856285522826,24.46723998758613,25.12279117700608,100.73434450188476,9.453096612067618,51.809169375322156,1,0,0
Halo_Synthetic_Example_2,6.92655717368366,5.96661986685233,26.130755686211735,26.359032427806508,100.26867141719353,8.623082921036813,50.59440915807347,1,0,0
Halo_Synthetic_Example_2,3.8666489228057563,4.842606358355125,24.1876360819562,24.648655396851836,98.81790024373977,10.329537865921514,50.20069841582493,0,0,1
Halo_Synthetic_Example_2,4.744007316050761,5.699872375339025,25.543700386855136,24.265659738000057,99.19597048863689,10.730099092696696,50.09264190237782,0,0,1
Halo_Synthetic_Example_2,4.456203667799373,4.530640928518908,25.86491005848098,25.21394089945089,99.82323104304312,10.106344163133784,50.368020082815285,1,0,0
Halo_Synthetic_Example_2,4.009199159874127,4.516093458182437,25.9882990460412,23.810633292395206,100.0385942851847,8.976426015996774,51.110704340604165,0,0,1
Halo_Synthetic_Example_2,3.6315237454667315,5.698170766409083,25.16423165205902,24.11862817989603,98.80009649227009,9.68767185989023,49.405755969948075,0,0,1
Halo_Synthetic_Example_2,5.942530926409499,6.706759834635962,24.55943018207453,24.830733812525356,100.04671123110451,10.65785426325989,49.54471213500413,0,1,0
Halo_Synthetic_Example_2,7.244663289956469,5.886697555704565,23.864424621928325,26.12409512143805,99.49011853162096,9.380900197177919,46.97084887518771,0,0,1
Halo_Synthetic_Example_2,5.698081942355962,5.199803736512932,25.23347655479507,26.72995737201609,100.36030813410953,11.872793350004672,49.68213582252566,1,0,0
Halo_Synthetic_Example_2,5.036174006894889,5.729334467902889,24.212138940709483,24.99728523284315,101.19693379066814,10.737703638339507,50.54211750974659,0,0,1
Halo_Synthetic_Example_2,5.153380110405186,4.22702000983109,26.00646396730442,23.829901989763503,99.43200084934959,9.557305177409516,50.216221168798725,1,0,0
Halo_Synthetic_Example_2,4.414015936647787,4.480326440737132,25.21849728941313,25.042303385939636,101.2350578246699,9.373270047245883,48.95716782758358,0,0,1
Halo_Synthetic_Example_2,2.5636478814664776,5.613331165983235,24.626230972204826,24.349324840455584,100.29497916865685,11.870141406833461,50.0313759299599,0,0,1
Halo_Synthetic_Example_2,3.53372756672589,5.6594582430551865,22.972794671169616,23.650111382929747,100.4888795461543,9.960553932256909,50.35999544272183,0,0,1
Halo_Synthetic_Example_2,3.9765805276855737,4.392695441449916,25.045657853374735,22.98740677938355,101.76267820659058,10.490167240771239,50.21645052007458,1,0,0
Halo_Synthetic_Example_2,5.79123285393876,4.2725244309913775,23.93625726984269,23.31823261279854,100.4806337219944,9.739150253924995,50.054329580095995,0,0,1
Halo_Synthetic_Example_2,4.567643836731521,5.668538626110004,24.554770174670175,25.34299876829068,100.70684581989761,10.749134996394233,49.92466362090467,0,1,0
Halo_Synthetic_Example_2,6.576107705147597,3.3133153022523336,25.328255922580393,26.172386347186208,102.3212352301863,9.80891161271299,49.108907744834404,1,0,0
Halo_Synthetic_Example_2,5.043285758736122,4.153080896623616,24.53214115247254,24.22198955126281,99.1898557187514,8.615488270024077,49.159752618268826,0,0,1
